GM_WELL_ID,GM_RESULT,GM_CHEMICAL_VVL,GM_SAMP_COLLECTION_DATE,GM_RESULT_UNITS,GM_RESULT_MODIFIER,GM_REPORTING_LIMIT,GM_LATITUDE,GM_LONGITUDE,GM_WELL_CATEGORY,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_SCREEN_LENGTH_FT,GM_DATASET_NAME,GM_ALTWELL_ID1,GM_ALTWELL_ID2
SL0601314468-MW-41L,14,AS,1/21/13,UG/L,=,1,38.012493,-121.767646,Monitoring,,33.5,10,WB_CLEANUP,MW-41L,MW-41L
SL0601314468-IW-2U,0,AS,1/22/13,UG/L,ND,20,38.012469,-121.767677,Monitoring,,17,10,WB_CLEANUP,IW-2U,IW-2U
SL0601314468-MW-50U,0,AS,1/22/13,UG/L,ND,20,38.012478,-121.767561,Monitoring,,16,10,WB_CLEANUP,MW-50U,MW-50U
SL0601314468-IW-5U,0,AS,1/22/13,UG/L,ND,20,38.012477,-121.767651,Monitoring,,17,10,WB_CLEANUP,IW-5U,IW-5U
SL0601314468-MW-47L,8.4,AS,1/22/13,UG/L,=,1,38.012612,-121.767681,Monitoring,,23,10,WB_CLEANUP,MW-47L,MW-47L
SL0601314468-MW-48U,38,AS,1/22/13,UG/L,=,20,38.012396,-121.767655,Monitoring,,16.5,10,WB_CLEANUP,MW-48U,MW-48U
SL0601314468-MW-48U,45,AS,1/22/13,UG/L,=,20,38.012396,-121.767655,Monitoring,,16.5,10,WB_CLEANUP,MW-48U,MW-48U
SL0601314468-IW-3U,68,AS,1/22/13,UG/L,=,20,38.012474,-121.767687,Monitoring,,16,10,WB_CLEANUP,IW-3U,IW-3U
SL0601314468-IW-6U,110,AS,1/22/13,UG/L,=,20,38.012479,-121.767633,Monitoring,,17,10,WB_CLEANUP,IW-6U,IW-6U
SL0601314468-IW-3U,120,AS,1/22/13,UG/L,=,20,38.012474,-121.767687,Monitoring,,16,10,WB_CLEANUP,IW-3U,IW-3U
SL0601314468-MW-38U,760,AS,1/22/13,UG/L,=,100,38.012447,-121.767676,Monitoring,,17,10,WB_CLEANUP,MW-38U,MW-38U
SL0601314468-MW-41U,0,AS,1/23/13,UG/L,ND,100,38.012493,-121.767646,Monitoring,,15.7,10,WB_CLEANUP,MW-41U,MW-41U
SL0601314468-IW-4U,0,AS,1/23/13,UG/L,ND,20,38.012474,-121.767669,Monitoring,,17,10,WB_CLEANUP,IW-4U,IW-4U
CA0710004_008_008,2.6,AS,1/23/13,UG/L,=,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
SL0601314468-MW-45U,220,AS,1/23/13,UG/L,=,100,38.012555,-121.767692,Monitoring,,12,10,WB_CLEANUP,MW-45U,MW-45U
SL0601314468-MW-47U,670,AS,1/23/13,UG/L,=,100,38.012612,-121.767681,Monitoring,,6,10,WB_CLEANUP,MW-47U,MW-47U
SL0601314468-MW-43U,800,AS,1/23/13,UG/L,=,100,38.012506,-121.767666,Monitoring,,16,10,WB_CLEANUP,MW-43U,MW-43U
SL0601314468-MW-42U,810,AS,1/23/13,UG/L,=,100,38.012501,-121.767701,Monitoring,,17,10,WB_CLEANUP,MW-42U,MW-42U
SL0601314468-MW-42U,840,AS,1/23/13,UG/L,=,100,38.012501,-121.767701,Monitoring,,17,10,WB_CLEANUP,MW-42U,MW-42U
SL0601314468-MW-40U,1200,AS,1/23/13,UG/L,=,100,38.012488,-121.767682,Monitoring,,17,10,WB_CLEANUP,MW-40U,MW-40U
SL0601314468-MW-44U,1500,AS,1/23/13,UG/L,=,100,38.012507,-121.767629,Monitoring,,15,10,WB_CLEANUP,MW-44U,MW-44U
SL0601314468-MW-46U,2000,AS,1/23/13,UG/L,=,100,38.012562,-121.767658,Monitoring,,11.5,10,WB_CLEANUP,MW-46U,MW-46U
SL0601314468-MW-49U,2000,AS,1/23/13,UG/L,=,100,38.012473,-121.767757,Monitoring,,17.5,10,WB_CLEANUP,MW-49U,MW-49U
CA0707573_001_001,6.8,AS,1/24/13,UG/L,=,2,38.001864,-121.627781,Municipal,,0,10,DDW,CA0707573_001_001,EAST WELL
L10009353957-GW-3A-2,0,AS,1/28/13,UG/L,ND,20,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,0,AS,1/28/13,UG/L,ND,100,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,0,AS,1/28/13,UG/L,ND,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,11.1,AS,1/28/13,UG/L,=,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,14.3,AS,1/28/13,UG/L,=,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-63C,0,AS,1/29/13,UG/L,ND,20,37.95392247,-122.3786384,Monitoring,,30.67,10,WB_CLEANUP,GW-63C,GW-63C
L10009353957-GW-63C,1.5,AS,1/29/13,UG/L,ND,2,37.95392247,-122.3786384,Monitoring,,30.67,10,WB_CLEANUP,GW-63C,GW-63C
L10009353957-GW-3C-1,0,AS,1/31/13,UG/L,ND,20,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,0,AS,1/31/13,UG/L,ND,40,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,0,AS,1/31/13,UG/L,ND,2,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,3.9,AS,1/31/13,UG/L,=,2,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,6,AS,1/31/13,UG/L,ND,10,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,21.5,AS,1/31/13,UG/L,ND,40,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-31A,0,AS,2/4/13,UG/L,ND,20,37.95392553,-122.3741854,Monitoring,,4.6,15.5,WB_CLEANUP,GW-31A,GW-31A
L10009353957-GW-78A,0,AS,2/4/13,UG/L,ND,20,37.94763982,-122.3799746,Monitoring,,4.41,9.5,WB_CLEANUP,GW-78A,GW-78A
L10009353957-GW-78A,2.4,AS,2/4/13,UG/L,ND,10,37.94763982,-122.3799746,Monitoring,,4.41,9.5,WB_CLEANUP,GW-78A,GW-78A
L10009353957-GW-31A,2.8,AS,2/4/13,UG/L,ND,10,37.95392553,-122.3741854,Monitoring,,4.6,15.5,WB_CLEANUP,GW-31A,GW-31A
L10009353957-GW-77A,4.1,AS,2/4/13,UG/L,ND,10,37.95000848,-122.380177,Monitoring,,5.17,9.5,WB_CLEANUP,GW-77A,GW-77A
L10009353957-GW-77A,19.4,AS,2/4/13,UG/L,ND,40,37.95000848,-122.380177,Monitoring,,5.17,9.5,WB_CLEANUP,GW-77A,GW-77A
L10009353957-GW-38C,0,AS,2/6/13,UG/L,ND,20,37.95391455,-122.3756007,Monitoring,,29.1,5,WB_CLEANUP,GW-38C,GW-38C
L10009353957-GW-38C,4.6,AS,2/6/13,UG/L,=,2,37.95391455,-122.3756007,Monitoring,,29.1,5,WB_CLEANUP,GW-38C,GW-38C
L10009353957-GW-38A,59.7,AS,2/6/13,UG/L,=,2,37.95391483,-122.3756621,Monitoring,,3.69,15,WB_CLEANUP,GW-38A,GW-38A
L10009353957-GW-38A,62.1,AS,2/6/13,UG/L,=,20,37.95391483,-122.3756621,Monitoring,,3.69,15,WB_CLEANUP,GW-38A,GW-38A
L10009353957-GW-61C-2,0,AS,2/11/13,UG/L,ND,20,37.94668249,-122.3654073,Monitoring,,39.61,10,WB_CLEANUP,GW-61C-2,GW-61C-2
L10009353957-GW-61C-2,4.1,AS,2/11/13,UG/L,=,2,37.94668249,-122.3654073,Monitoring,,39.61,10,WB_CLEANUP,GW-61C-2,GW-61C-2
L10009353957-GW-61A-2,6.9,AS,2/11/13,UG/L,=,2,37.94670066,-122.3653896,Monitoring,,12.81,5,WB_CLEANUP,GW-61A-2,GW-61A-2
L10009353957-GW-61A-2,10.1,AS,2/11/13,UG/L,ND,20,37.94670066,-122.3653896,Monitoring,,12.81,5,WB_CLEANUP,GW-61A-2,GW-61A-2
L10009353957-CW-6,0,AS,2/13/13,UG/L,ND,20,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,0,AS,2/13/13,UG/L,ND,2,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,19.1,AS,2/13/13,UG/L,=,2,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,21.6,AS,2/13/13,UG/L,=,2,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-7,21.7,AS,2/13/13,UG/L,=,2,37.94969018,-122.3803849,Monitoring,,,,WB_CLEANUP,CW-7,CW-7
L10009353957-CW-6,21.9,AS,2/13/13,UG/L,=,20,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,24.2,AS,2/13/13,UG/L,=,20,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-7,24.8,AS,2/13/13,UG/L,=,20,37.94969018,-122.3803849,Monitoring,,,,WB_CLEANUP,CW-7,CW-7
L10009353957-CW-9,64.2,AS,2/13/13,UG/L,=,2,37.94450448,-122.3757654,Monitoring,,,,WB_CLEANUP,CW-9,CW-9
L10009353957-CW-9,65.9,AS,2/13/13,UG/L,=,20,37.94450448,-122.3757654,Monitoring,,,,WB_CLEANUP,CW-9,CW-9
SL18244665-C,0,AS,2/20/13,UG/L,ND,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,0,AS,2/20/13,UG/L,ND,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-A-B3,1.7,AS,2/20/13,UG/L,ND,2,37.94257319,-122.373758,Do Not Include,,,,WB_CLEANUP,A-B3,A-B3
SL18244665-B2,1.9,AS,2/20/13,UG/L,ND,2,37.94419998,-122.3719496,Do Not Include,,,,WB_CLEANUP,B2,B2
SL18244665-A-B3,2.3,AS,2/20/13,UG/L,=,2,37.94257319,-122.373758,Do Not Include,,,,WB_CLEANUP,A-B3,A-B3
SL18244665-A,2.5,AS,2/20/13,UG/L,=,2,37.94166758,-122.372765,Do Not Include,,,,WB_CLEANUP,A,A
SL18244665-A,2.5,AS,2/20/13,UG/L,=,2,37.94166758,-122.372765,Do Not Include,,,,WB_CLEANUP,A,A
SL18244665-B2,2.6,AS,2/20/13,UG/L,=,2,37.94419998,-122.3719496,Do Not Include,,,,WB_CLEANUP,B2,B2
SL18244665-C,5,AS,2/20/13,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,5.3,AS,2/20/13,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,5.4,AS,2/20/13,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,5.6,AS,2/20/13,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-D,11.7,AS,2/20/13,UG/L,=,2,37.94352718,-122.3739543,Do Not Include,,,,WB_CLEANUP,D,D
SL18244665-C2,12.3,AS,2/20/13,UG/L,=,2,37.94344026,-122.3737015,Do Not Include,,,,WB_CLEANUP,C2,C2
SL18244665-D,13.4,AS,2/20/13,UG/L,=,2,37.94352718,-122.3739543,Do Not Include,,,,WB_CLEANUP,D,D
SL18244665-E,14,AS,2/20/13,UG/L,=,2,37.94426529,-122.3740652,Do Not Include,,,,WB_CLEANUP,E,E
SL18244665-F,14.1,AS,2/20/13,UG/L,=,2,37.94450448,-122.3757654,Do Not Include,,,,WB_CLEANUP,F,F
SL18244665-C2,14.6,AS,2/20/13,UG/L,=,2,37.94344026,-122.3737015,Do Not Include,,,,WB_CLEANUP,C2,C2
SL18244665-E,15.2,AS,2/20/13,UG/L,=,2,37.94426529,-122.3740652,Do Not Include,,,,WB_CLEANUP,E,E
SL18244665-F,16.4,AS,2/20/13,UG/L,=,2,37.94450448,-122.3757654,Do Not Include,,,,WB_CLEANUP,F,F
CA0707573_002_002,9.6,AS,2/21/13,UG/L,=,2,38.001824,-121.627936,Municipal,,0,10,DDW,CA0707573_002_002,WEST WELL
SL0601314468-MW-40L,0,AS,2/26/13,UG/L,ND,20,38.012488,-121.767682,Monitoring,,35,10,WB_CLEANUP,MW-40L,MW-40L
SL0601314468-MW-47L,0,AS,2/26/13,UG/L,ND,20,38.012612,-121.767681,Monitoring,,23,10,WB_CLEANUP,MW-47L,MW-47L
SL0601314468-MW-39L,0,AS,2/26/13,UG/L,ND,20,38.012451,-121.767638,Monitoring,,34,10,WB_CLEANUP,MW-39L,MW-39L
SL0601314468-MW-41L,0,AS,2/26/13,UG/L,ND,20,38.012493,-121.767646,Monitoring,,33.5,10,WB_CLEANUP,MW-41L,MW-41L
SL0601314468-MW-38L,0,AS,2/26/13,UG/L,ND,20,38.012447,-121.767676,Monitoring,,34,10,WB_CLEANUP,MW-38L,MW-38L
SL0601314468-MW-45L,0,AS,2/26/13,UG/L,ND,20,38.012556,-121.767706,Monitoring,,29,10,WB_CLEANUP,MW-45L,MW-45L
SL0601314468-IW-2U,0,AS,2/26/13,UG/L,ND,20,38.012469,-121.767677,Monitoring,,17,10,WB_CLEANUP,IW-2U,IW-2U
SL0601314468-MW-50U,0,AS,2/26/13,UG/L,ND,20,38.012478,-121.767561,Monitoring,,16,10,WB_CLEANUP,MW-50U,MW-50U
SL0601314468-IW-5U,0,AS,2/26/13,UG/L,ND,20,38.012477,-121.767651,Monitoring,,17,10,WB_CLEANUP,IW-5U,IW-5U
SL0601314468-IW-6U,35,AS,2/26/13,UG/L,=,20,38.012479,-121.767633,Monitoring,,17,10,WB_CLEANUP,IW-6U,IW-6U
SL0601314468-MW-46L,42,AS,2/26/13,UG/L,=,20,38.012561,-121.767669,Monitoring,,28.5,10,WB_CLEANUP,MW-46L,MW-46L
SL0601314468-MW-48U,140,AS,2/26/13,UG/L,=,20,38.012396,-121.767655,Monitoring,,16.5,10,WB_CLEANUP,MW-48U,MW-48U
SL0601314468-MW-48U,140,AS,2/26/13,UG/L,=,20,38.012396,-121.767655,Monitoring,,16.5,10,WB_CLEANUP,MW-48U,MW-48U
SL0601314468-IW-3U,160,AS,2/26/13,UG/L,=,20,38.012474,-121.767687,Monitoring,,16,10,WB_CLEANUP,IW-3U,IW-3U
SL0601314468-IW-3U,180,AS,2/26/13,UG/L,=,100,38.012474,-121.767687,Monitoring,,16,10,WB_CLEANUP,IW-3U,IW-3U
SL0601314468-MW-38U,1900,AS,2/26/13,UG/L,=,100,38.012447,-121.767676,Monitoring,,17,10,WB_CLEANUP,MW-38U,MW-38U
SL0601314468-IW-4U,0,AS,2/27/13,UG/L,ND,20,38.012474,-121.767669,Monitoring,,17,10,WB_CLEANUP,IW-4U,IW-4U
SL0601314468-MW-45U,81,AS,2/27/13,UG/L,=,20,38.012555,-121.767692,Monitoring,,12,10,WB_CLEANUP,MW-45U,MW-45U
SL0601314468-MW-41U,100,AS,2/27/13,UG/L,=,20,38.012493,-121.767646,Monitoring,,15.7,10,WB_CLEANUP,MW-41U,MW-41U
SL0601314468-MW-47U,130,AS,2/27/13,UG/L,=,20,38.012612,-121.767681,Monitoring,,6,10,WB_CLEANUP,MW-47U,MW-47U
SL0601314468-MW-44U,540,AS,2/27/13,UG/L,=,100,38.012507,-121.767629,Monitoring,,15,10,WB_CLEANUP,MW-44U,MW-44U
SL0601314468-MW-40U,600,AS,2/27/13,UG/L,=,100,38.012488,-121.767682,Monitoring,,17,10,WB_CLEANUP,MW-40U,MW-40U
SL0601314468-MW-43U,750,AS,2/27/13,UG/L,=,100,38.012506,-121.767666,Monitoring,,16,10,WB_CLEANUP,MW-43U,MW-43U
SL0601314468-MW-42U,820,AS,2/27/13,UG/L,=,100,38.012501,-121.767701,Monitoring,,17,10,WB_CLEANUP,MW-42U,MW-42U
SL0601314468-MW-42U,890,AS,2/27/13,UG/L,=,100,38.012501,-121.767701,Monitoring,,17,10,WB_CLEANUP,MW-42U,MW-42U
SL0601314468-MW-46U,1400,AS,2/27/13,UG/L,=,100,38.012562,-121.767658,Monitoring,,11.5,10,WB_CLEANUP,MW-46U,MW-46U
SL0601314468-MW-49U,1700,AS,2/27/13,UG/L,=,100,38.012473,-121.767757,Monitoring,,17.5,10,WB_CLEANUP,MW-49U,MW-49U
SL0601314468-MW-24L,5.2,AS,2/28/13,UG/L,=,1,38.014447,-121.771758,Monitoring,,38,10,WB_CLEANUP,MW-24L,MW-24L
SL0601314468-MW-33L,6.9,AS,2/28/13,UG/L,=,1,38.014862,-121.772074,Monitoring,,35.5,10,WB_CLEANUP,MW-33L,MW-33L
SL0601314468-MW-33U,11,AS,2/28/13,UG/L,=,1,38.014862,-121.772074,Monitoring,,18,10,WB_CLEANUP,MW-33U,MW-33U
SL0601314468-MW-28L,13,AS,2/28/13,UG/L,=,1,38.015297,-121.772039,Monitoring,,36,10,WB_CLEANUP,MW-28L,MW-28L
SL0601314468-IW-1U,17,AS,2/28/13,UG/L,=,1,38.01442,-121.771765,Monitoring,,19.5,10,WB_CLEANUP,IW-1U,IW-1U
SL0601314468-MW-23L,0,AS,3/1/13,UG/L,ND,20,38.014519,-121.771804,Monitoring,,35.5,10,WB_CLEANUP,MW-23L,MW-23L
SL0601314468-MW-13L,0,AS,3/1/13,UG/L,ND,20,38.014599,-121.771833,Monitoring,,35,10,WB_CLEANUP,MW-13L,MW-13L
SL0601314468-MW-19B1,0,AS,3/1/13,UG/L,ND,20,38.014697,-121.771873,Monitoring,,31.5,5,WB_CLEANUP,MW-19B1,MW-19B1
SL0601314468-MW-13U,0,AS,3/1/13,UG/L,ND,20,38.014599,-121.771833,Monitoring,,17.5,10,WB_CLEANUP,MW-13U,MW-13U
SL0601314468-MW-21U,1.9,AS,3/1/13,UG/L,=,1,38.014505,-121.771732,Monitoring,,19,10,WB_CLEANUP,MW-21U,MW-21U
SL18236654-560A,3.3,AS,3/1/13,UG/L,=,2,37.95310593,-122.3823471,Monitoring,,3,7,WB_CLEANUP,560A,560A
SL0601314468-MW-22L,4.8,AS,3/1/13,UG/L,=,1,38.014474,-121.771768,Monitoring,,36,10,WB_CLEANUP,MW-22L,MW-22L
SL0601314468-IW-1L,5.6,AS,3/1/13,UG/L,=,1,38.014419,-121.771743,Monitoring,,36,10,WB_CLEANUP,IW-1L,IW-1L
SL0601314468-MW-35L,7.4,AS,3/1/13,UG/L,=,1,38.014824,-121.771798,Monitoring,,35,10,WB_CLEANUP,MW-35L,MW-35L
SL0601314468-MW-23U,7.9,AS,3/1/13,UG/L,=,1,38.014518,-121.771823,Monitoring,,19.5,10,WB_CLEANUP,MW-23U,MW-23U
SL0601314468-MW-19A,9.3,AS,3/1/13,UG/L,=,1,38.014697,-121.771873,Monitoring,,21.5,5,WB_CLEANUP,MW-19A,MW-19A
SL0601314468-MW-27U,11,AS,3/1/13,UG/L,=,1,38.014616,-121.771513,Monitoring,,18,10,WB_CLEANUP,MW-27U,MW-27U
SL0601314468-MW-27L,12,AS,3/1/13,UG/L,=,1,38.014616,-121.771513,Monitoring,,35.5,10,WB_CLEANUP,MW-27L,MW-27L
SL0601314468-MW-37L,13,AS,3/1/13,UG/L,=,1,38.015103,-121.772089,Monitoring,,35,10,WB_CLEANUP,MW-37L,MW-37L
SL0601314468-MW-36L,16,AS,3/1/13,UG/L,=,1,38.015106,-121.771831,Monitoring,,35,10,WB_CLEANUP,MW-36L,MW-36L
SL18236654-290A,64.1,AS,3/1/13,UG/L,=,2,37.95405579,-122.3807526,Monitoring,,1.5,10,WB_CLEANUP,290A,290A
SL18236654-564A,2.1,AS,3/4/13,UG/L,=,2,37.95594406,-122.3783035,Monitoring,,3,5,WB_CLEANUP,564A,564A
SL18236654-643A,3.6,AS,3/4/13,UG/L,=,2,37.95617294,-122.3795471,Monitoring,,3,9,WB_CLEANUP,643A,643A
SL18236654-370A,4.1,AS,3/4/13,UG/L,=,2,37.95605087,-122.3797531,Monitoring,,3.5,6.2,WB_CLEANUP,370A,370A
SL18236654-569C,1.3,AS,3/5/13,UG/L,ND,2,37.9553252,-122.3781071,Monitoring,,41,10,WB_CLEANUP,569C,569C
SL18236654-685C,2.5,AS,3/5/13,UG/L,=,2,37.955193,-122.381616,Monitoring,,62,18,WB_CLEANUP,685C,685C
SL18236654-238C,8.1,AS,3/5/13,UG/L,=,2,37.95399857,-122.3815918,Monitoring,,27,5,WB_CLEANUP,238C,238C
SL18236654-369S,2.7,AS,3/6/13,UG/L,=,2,37.95523834,-122.382431,Monitoring,,13,6.2,WB_CLEANUP,369S,369S
SL18236654-369S,3.1,AS,3/6/13,UG/L,ND,10,37.95523834,-122.382431,Monitoring,,13,6.2,WB_CLEANUP,369S,369S
SL18244665-GW-7A,0,AS,3/12/13,UG/L,ND,2,37.94410917,-122.3670541,Monitoring,,8.79,18,WB_CLEANUP,GW-7A,GW-7A
SL18244665-GW-7A,522,AS,3/12/13,UG/L,=,2,37.94410917,-122.3670541,Monitoring,,8.79,18,WB_CLEANUP,GW-7A,GW-7A
SL18244665-GW-7A,525,AS,3/12/13,UG/L,=,2,37.94410917,-122.3670541,Monitoring,,8.79,18,WB_CLEANUP,GW-7A,GW-7A
SL18236654-679C,3.2,AS,3/13/13,UG/L,=,2,37.94573975,-122.3852005,Monitoring,,40,10,WB_CLEANUP,679C,679C
SL18236654-655C,3.5,AS,3/13/13,UG/L,=,2,37.94467926,-122.3855286,Monitoring,,30,10,WB_CLEANUP,655C,655C
SL18236654-678C,8.9,AS,3/13/13,UG/L,=,2,37.94602585,-122.3831787,Monitoring,,57,10,WB_CLEANUP,678C,678C
SL18244665-GW-8A,3.7,AS,3/14/13,UG/L,=,2,37.94248218,-122.3683813,Monitoring,,7.39,19,WB_CLEANUP,GW-8A,GW-8A
CA0707615_001_001,12,AS,3/14/13,UG/L,=,2,37.774567,-121.778214,Municipal,,0,10,DDW,CA0707615_001_001,WELL 01
SL18244665-GW-12A,236,AS,3/14/13,UG/L,=,2,37.9451492,-122.3717197,Monitoring,,5.52,12,WB_CLEANUP,GW-12A,GW-12A
SL18244665-GW-13A,12300,AS,3/14/13,UG/L,=,40,37.94470454,-122.3721462,Monitoring,,5.75,13,WB_CLEANUP,GW-13A,GW-13A
SL18236654-680C,2.4,AS,3/19/13,UG/L,ND,10,37.94363022,-122.3852463,Monitoring,,30,10,WB_CLEANUP,680C,680C
SL18236654-251C,5,AS,3/19/13,UG/L,ND,10,37.94239044,-122.3840103,Monitoring,,43,10,WB_CLEANUP,251C,251C
SL18236654-674C,7.8,AS,3/19/13,UG/L,ND,10,37.94710922,-122.3907242,Monitoring,,31,9,WB_CLEANUP,674C,674C
SL18244665-GW-19A,1.2,AS,3/20/13,UG/L,ND,2,37.94227532,-122.3722844,Monitoring,,2.7,7.5,WB_CLEANUP,GW-19A,GW-19A
SL18244665-GW-15C,1.5,AS,3/20/13,UG/L,ND,2,37.94240823,-122.3736443,Monitoring,,45.96,17,WB_CLEANUP,GW-15C,GW-15C
SL18236654-654C,3.2,AS,3/20/13,UG/L,=,2,37.94576263,-122.3886261,Monitoring,,25,10,WB_CLEANUP,654C,654C
SL20210828-611C,3.3,AS,3/20/13,UG/L,=,2,38.02442694,-121.8456726,Monitoring,,100.78,10,WB_CLEANUP,611C,611C
SL18244665-GW-15A,5,AS,3/20/13,UG/L,=,2,37.94283711,-122.3734862,Monitoring,,4.21,11,WB_CLEANUP,GW-15A,GW-15A
SL18236654-587C,5.1,AS,3/20/13,UG/L,=,2,37.94516754,-122.3886719,Monitoring,,50,10,WB_CLEANUP,587C,587C
SL20210828-503C,6.5,AS,3/20/13,UG/L,=,2,38.0232534,-121.846307,Monitoring,,93.27,10,WB_CLEANUP,503C,503C
SL20210828-507B1,0.74,AS,3/21/13,UG/L,=,2,38.02464241,-121.8470664,Monitoring,,36.11,5,WB_CLEANUP,507B1,507B1
SL20210828-507C,0.85,AS,3/21/13,UG/L,=,2,38.02464874,-121.8470948,Monitoring,,113.33,5,WB_CLEANUP,507C,507C
SL20210828-510A,3.5,AS,3/21/13,UG/L,=,2,38.02285582,-121.8475278,Monitoring,,14.97,10,WB_CLEANUP,510A,510A
SL20210828-116B1,6.8,AS,3/21/13,UG/L,=,2,38.02220734,-121.8497187,Monitoring,,31.51,5,WB_CLEANUP,116B1,116B1
SL20210828-117A,15.7,AS,3/21/13,UG/L,=,2,38.02257149,-121.8500228,Monitoring,,10.68,10,WB_CLEANUP,117A,117A
SL18244665-GW-20A,113,AS,3/21/13,UG/L,=,2,37.94224213,-122.3707597,Monitoring,,4.64,9.5,WB_CLEANUP,GW-20A,GW-20A
SL18244665-GW-10A,165,AS,3/21/13,UG/L,=,2,37.94568753,-122.3721913,Monitoring,,5.88,6,WB_CLEANUP,GW-10A,GW-10A
SL18236654-506C,2.5,AS,3/22/13,UG/L,=,2,37.94524384,-122.3832016,Monitoring,,33,6,WB_CLEANUP,506C,506C
SL20210828-115C,2.5,AS,3/22/13,UG/L,=,2,38.0221015,-121.8484971,Monitoring,,120.98,5,WB_CLEANUP,115C,115C
SL20210828-115C,2.6,AS,3/22/13,UG/L,=,2,38.0221015,-121.8484971,Monitoring,,120.98,5,WB_CLEANUP,115C,115C
SL18236654-236C,4.8,AS,3/22/13,UG/L,=,2,37.94234467,-122.379837,Monitoring,,50.5,10,WB_CLEANUP,236C,236C
SL0601314468-MW-40L,0,AS,3/25/13,UG/L,ND,26,38.012488,-121.767682,Monitoring,,35,10,WB_CLEANUP,MW-40L,MW-40L
SL0601314468-MW-47L,0,AS,3/25/13,UG/L,ND,26,38.012612,-121.767681,Monitoring,,23,10,WB_CLEANUP,MW-47L,MW-47L
SL0601314468-MW-39L,0,AS,3/25/13,UG/L,ND,26,38.012451,-121.767638,Monitoring,,34,10,WB_CLEANUP,MW-39L,MW-39L
SL0601314468-MW-41L,0,AS,3/25/13,UG/L,ND,26,38.012493,-121.767646,Monitoring,,33.5,10,WB_CLEANUP,MW-41L,MW-41L
SL18316736-T3S-AMW03,0,AS,3/25/13,UG/L,ND,1,38.0378077,-122.0747055,Monitoring,,91,5,WB_CLEANUP,T3S-AMW03,T3S-AMW03
SL0601314468-MW-38L,0,AS,3/25/13,UG/L,ND,26,38.012447,-121.767676,Monitoring,,34,10,WB_CLEANUP,MW-38L,MW-38L
SL0601314468-MW-45L,0,AS,3/25/13,UG/L,ND,26,38.012556,-121.767706,Monitoring,,29,10,WB_CLEANUP,MW-45L,MW-45L
SL18244665-GW-11C,2.1,AS,3/25/13,UG/L,=,2,37.94342714,-122.3739439,Monitoring,,16.42,18.3,WB_CLEANUP,GW-11C,GW-11C
SL18316736-T1-C6,6.1,AS,3/25/13,UG/L,=,1,38.03399,-122.068377,Monitoring,,61,5,WB_CLEANUP,T1-C6,T1-C6
